_id,stpName,stpLat,stpLon,rtId,rtDir,isBus,stpLat_bin,stpLon_bin
16049,Madison & Loomis,41.88145594,-87.66201496,20,East Bound,TRUE,5,6
15293,Chicago & Noble,41.89612406,-87.66198814,66,East Bound,TRUE,5,6
195,Harrison & Loomis,41.87411063,-87.66193449,7,East Bound,TRUE,5,6
16104,Roosevelt & Loomis,41.86701615,-87.66173065,12,West Bound,TRUE,5,6
6695,Taylor & Loomis,41.86931316,-87.66171992,157,East Bound,TRUE,5,6
57,Jackson & Loomis,41.87768553,-87.66166091,126,East Bound,TRUE,5,6
213,Harrison & Loomis,41.87429837,-87.66162336,7,West Bound,TRUE,5,6
6632,Taylor & Loomis,41.86937308,-87.66140342,157,West Bound,TRUE,5,6
16103,Roosevelt & Loomis,41.86684837,-87.66133904,12,East Bound,TRUE,5,6
5493,Milwaukee & Augusta,41.89994529,-87.66126394,56,South Bound,TRUE,5,6
14563,Milwaukee & Augusta,41.8999373,-87.66109228,56,North Bound,TRUE,5,6
196,1335 W Harrison,41.87414658,-87.66023397,7,East Bound,TRUE,5,6
15418,Chicago & Elizabeth,41.8962159,-87.66022861,66,West Bound,TRUE,5,6
212,1336 W Harrison,41.87431035,-87.66019642,7,West Bound,TRUE,5,6
435,Madison & Throop,41.88149987,-87.65977263,20,East Bound,TRUE,5,6
6337,Blue Island & 16th Street,41.85963722,-87.6596278,60,East Bound,TRUE,5,6
6375,Blue Island & 16th Street,41.85979703,-87.65959561,60,West Bound,TRUE,5,6
16051,Jackson & Throop,41.87772148,-87.65959024,126,East Bound,TRUE,5,6
559,Chicago & Elizabeth,41.89615601,-87.65954733,66,East Bound,TRUE,5,6
462,Madison & Throop,41.88167561,-87.6594615,20,West Bound,TRUE,5,6
30093,Racine (Forest Pk-bound),41.87592,-87.659458,blue,Forest Park-bound,FALSE,5,6
30092,Racine (O'Hare-bound),41.87592,-87.659458,blue,O'Hare-bound,FALSE,5,6
302,Roosevelt & Throop,41.86688033,-87.65933812,12,East Bound,TRUE,5,6
94,Van Buren & Throop,41.87652321,-87.65930057,126,West Bound,TRUE,5,6
6696,Taylor & Throop,41.8693571,-87.65928984,157,East Bound,TRUE,5,6
6631,Taylor & Throop,41.86941702,-87.6590699,157,West Bound,TRUE,5,6
337,Roosevelt & Throop,41.8670561,-87.65903234,12,West Bound,TRUE,5,6
14588,Grand & Ogden,41.89104871,-87.65869975,65,East Bound,TRUE,5,6
781,Grand & Ogden,41.89112059,-87.65865684,65,West Bound,TRUE,5,6
211,1232 W Harrison,41.87433032,-87.65845299,7,West Bound,TRUE,5,6
197,1231 W Harrison,41.87417055,-87.65844226,7,East Bound,TRUE,5,6
6339,Blue Island & 15th Street,41.86151499,-87.65800774,60,East Bound,TRUE,5,6
6373,Blue Island & 15th Street,41.86165083,-87.65799165,60,West Bound,TRUE,5,6
5494,Milwaukee & Racine,41.89766935,-87.6576966,56,South Bound,TRUE,5,6
210,Harrison & Racine,41.87435429,-87.65742838,7,West Bound,TRUE,5,6
618,Chicago & Racine,41.89625583,-87.65740156,66,West Bound,TRUE,5,6
17136,Milwaukee & Elston,41.89754557,-87.65736401,56,North Bound,TRUE,5,6
436,Madison & Racine,41.88153582,-87.65731573,20,East Bound,TRUE,5,6
14765,Madison & Racine,41.88171555,-87.65731573,20,West Bound,TRUE,5,6
6372,Blue Island & 14th Place,41.8625018,-87.65727818,60,West Bound,TRUE,5,6
780,Grand & Racine,41.8911126,-87.65724063,65,West Bound,TRUE,5,6
6340,Blue Island & 14th Place,41.86244187,-87.65721381,60,East Bound,TRUE,5,6
15135,Grand & Racine,41.8910527,-87.6571548,65,East Bound,TRUE,5,6
15401,Racine & Lexington,41.872401,-87.65697241,60,West Bound,TRUE,5,6
6366,Racine & Harrison,41.87403474,-87.65697241,60,West Bound,TRUE,5,6
6697,Taylor & Racine,41.86938905,-87.65685439,157,East Bound,TRUE,5,6
15402,Racine & Cabrini,41.87120662,-87.65685439,60,West Bound,TRUE,5,6
15811,Taylor & Racine,41.86944898,-87.65684903,157,West Bound,TRUE,5,6
15292,Racine & Taylor,41.86949691,-87.6568222,60,West Bound,TRUE,5,6
303,Roosevelt & Racine,41.86691229,-87.65680075,12,East Bound,TRUE,5,6
93,Van Buren & Racine,41.87655517,-87.65679002,126,West Bound,TRUE,5,6
59,Jackson & Racine,41.87775743,-87.65678465,126,East Bound,TRUE,5,6
6344,Racine & Taylor,41.86929318,-87.65673101,60,East Bound,TRUE,5,6
15993,Racine & Lexington,41.87168997,-87.65672565,60,East Bound,TRUE,5,6
15403,Racine & Roosevelt,41.86677646,-87.65672028,60,West Bound,TRUE,5,6
6346,Racine & Harrison,41.87407468,-87.65672028,60,East Bound,TRUE,5,6
6370,Racine & 13th Street,41.86535027,-87.65666664,60,West Bound,TRUE,5,6
198,Harrison & Racine,41.8742025,-87.65666664,7,East Bound,TRUE,5,6
15404,Racine & Roosevelt,41.86725584,-87.65665591,60,East Bound,TRUE,5,6
6371,Racine & 14th Street,41.8635605,-87.65662372,60,West Bound,TRUE,5,6
6342,Racine & 13th Street,41.86511058,-87.65657544,60,East Bound,TRUE,5,6
6341,Racine & 14th Street,41.86368036,-87.65654325,60,East Bound,TRUE,5,6
336,Roosevelt & Racine,41.86709605,-87.65650034,12,West Bound,TRUE,5,6
5496,Milwaukee & Chicago,41.89637562,-87.65573859,56,South Bound,TRUE,5,6
5529,Milwaukee & Chicago,41.89643552,-87.65567422,56,North Bound,TRUE,5,6
561,Chicago & Milwaukee,41.89623187,-87.65556693,66,East Bound,TRUE,5,6
17003,Roosevelt & May,41.86692427,-87.65537918,12,East Bound,TRUE,5,6
30272,Chicago/Milwaukee (Forest Pk-bound),41.896075,-87.655214,blue,Forest Park-bound,FALSE,5,6
30271,Chicago/Milwaukee (O'Hare-bound),41.896075,-87.655214,blue,O'Hare-bound,FALSE,5,6
617,Chicago Blue Line Station,41.89629976,-87.65510023,66,West Bound,TRUE,5,6
335,Roosevelt & May,41.86711203,-87.65503049,12,West Bound,TRUE,5,6
437,Madison & Aberdeen,41.88157176,-87.65489638,20,East Bound,TRUE,5,6
735,Grand & Aberdeen,41.89109263,-87.65474081,65,East Bound,TRUE,5,6
778,Grand & Aberdeen,41.89114455,-87.65452623,65,West Bound,TRUE,5,6
209,1100 W Harrison,41.87439823,-87.6544404,7,West Bound,TRUE,5,6
209,1100 W Harrison,41.87439823,-87.6544404,60,West Bound,TRUE,5,6
6698,Taylor & Aberdeen,41.86943699,-87.65440285,157,East Bound,TRUE,5,6
92,Van Buren & Aberdeen,41.87659511,-87.65439749,126,West Bound,TRUE,5,6
60,Jackson & Aberdeen,41.87780536,-87.65435457,126,East Bound,TRUE,5,6
199,1100 W Harrison,41.87424644,-87.65434921,7,East Bound,TRUE,5,6
199,1100 W Harrison,41.87424644,-87.65434921,60,East Bound,TRUE,5,6
562,Chicago & Ogden,41.89625184,-87.6542902,66,East Bound,TRUE,5,6
460,Madison & Aberdeen,41.88173552,-87.65425265,20,West Bound,TRUE,5,6
6629,Taylor & Aberdeen,41.8695049,-87.65401661,157,West Bound,TRUE,5,6
5498,Milwaukee & Carpenter,41.8950659,-87.65367866,56,South Bound,TRUE,5,6
305,Roosevelt & Blue Island,41.86695223,-87.6536411,12,East Bound,TRUE,5,6
5527,Milwaukee & Carpenter,41.89503795,-87.65346408,56,North Bound,TRUE,5,6
334,Roosevelt & Blue Island,41.86715198,-87.65308321,12,West Bound,TRUE,5,6
736,Grand & Morgan,41.89111659,-87.65245557,65,East Bound,TRUE,5,6
15174,Grand & Morgan,41.89117649,-87.65244484,65,West Bound,TRUE,5,6
17629,Van Buren & Morgan,41.87663505,-87.65221417,126,West Bound,TRUE,5,6
200,Harrison & Morgan,41.87428638,-87.65194058,7,East Bound,TRUE,5,6
200,Harrison & Morgan,41.87428638,-87.65194058,60,East Bound,TRUE,5,6
14647,Madison & Morgan,41.88163567,-87.65191913,20,East Bound,TRUE,5,6
459,Madison & Morgan,41.88177546,-87.65191376,20,West Bound,TRUE,5,6
615,Chicago & Sangamon,41.89636364,-87.65170991,66,West Bound,TRUE,5,6
61,Jackson & Morgan,41.87784929,-87.65167773,126,East Bound,TRUE,5,6
208,Harrison & Morgan,41.87445015,-87.6515919,7,West Bound,TRUE,5,6
208,Harrison & Morgan,41.87445015,-87.6515919,60,West Bound,TRUE,5,6
6699,Taylor & Morgan,41.86948093,-87.65134513,157,East Bound,TRUE,5,6
6628,Taylor & Morgan,41.86954884,-87.65131295,157,West Bound,TRUE,5,6
563,Chicago & Sangamon,41.89630375,-87.65126467,66,East Bound,TRUE,5,6
306,Roosevelt & Morgan,41.86699618,-87.65122175,12,East Bound,TRUE,5,6
5500,Milwaukee & Erie,41.89343669,-87.65118957,56,South Bound,TRUE,5,6
5525,Milwaukee & Erie,41.89341273,-87.6510179,56,North Bound,TRUE,5,6
333,Roosevelt & Morgan,41.86718394,-87.65086234,12,West Bound,TRUE,5,6
737,Grand & Peoria,41.89112857,-87.64986992,65,East Bound,TRUE,5,6
776,Grand & Peoria,41.89119247,-87.64984846,65,West Bound,TRUE,5,6
439,Madison & Peoria,41.88166762,-87.64981627,20,East Bound,TRUE,5,6
30069,UIC-Halsted (Forest Pk-bound),41.875474,-87.649707,blue,Forest Park-bound,FALSE,5,6
30068,UIC-Halsted (O'Hare-bound),41.875474,-87.649707,blue,O'Hare-bound,FALSE,5,6
458,Madison & Peoria,41.88181539,-87.64947832,20,West Bound,TRUE,5,6
332,900 W Roosevelt,41.8672119,-87.64946222,12,West Bound,TRUE,5,6
307,900 E Roosevelt,41.86702015,-87.64941931,12,East Bound,TRUE,5,6
89,Van Buren & Peoria,41.87666701,-87.64937639,126,West Bound,TRUE,5,6
63,Jackson & Peoria,41.87788524,-87.6492691,126,East Bound,TRUE,5,6
207,900 W Harrison,41.87449409,-87.64925838,7,West Bound,TRUE,5,6
207,900 W Harrison,41.87449409,-87.64925838,60,West Bound,TRUE,5,6
201,900 W Harrison,41.8743463,-87.64880776,7,East Bound,TRUE,5,6
201,900 W Harrison,41.8743463,-87.64880776,60,East Bound,TRUE,5,6
6700,900 W Taylor,41.86947294,-87.64876485,157,East Bound,TRUE,5,6
6627,900 W Taylor,41.86967667,-87.64853954,157,West Bound,TRUE,5,6
613,Chicago & Halsted,41.89643552,-87.6481694,66,West Bound,TRUE,5,6
14774,Grand & Milwaukee (Blue Line),41.89120844,-87.64814258,65,West Bound,TRUE,5,6
15341,Milwaukee & Grand/Halsted (Blue Line),41.89153589,-87.64808893,56,North Bound,TRUE,5,6
15347,Halsted & Chicago,41.89636364,-87.6478529,8,South Bound,TRUE,5,6
15347,Halsted & Chicago,41.89636364,-87.6478529,132,South Bound,TRUE,5,6
5502,Milwaukee & Grand/Halsted (Blue Line),41.89128831,-87.6478368,56,South Bound,TRUE,5,6
15348,Halsted & Huron,41.89515375,-87.64783144,8,South Bound,TRUE,5,6
738,Grand & Halsted/Milwaukee (Blue Line),41.89114455,-87.64778852,33,North Bound,TRUE,5,6
738,Grand & Halsted/Milwaukee (Blue Line),41.89114455,-87.64778852,65,East Bound,TRUE,5,6
206,Harrison & Halsted,41.87444217,-87.64773488,7,West Bound,TRUE,5,6
206,Harrison & Halsted,41.87444217,-87.64773488,60,West Bound,TRUE,5,6
15349,Halsted & Erie,41.89314918,-87.64771342,8,South Bound,TRUE,5,6
5790,Halsted & Milwaukee/Grand (Blue Line),41.89144405,-87.64767587,8,South Bound,TRUE,5,6
5790,Halsted & Milwaukee/Grand (Blue Line),41.89144405,-87.64767587,132,South Bound,TRUE,5,6
5791,Halsted & Hubbard,41.89022607,-87.64764905,8,South Bound,TRUE,5,6
14467,Madison & Halsted,41.88181539,-87.64763832,20,West Bound,TRUE,5,6
15363,Halsted & Erie,41.8936044,-87.64762759,8,North Bound,TRUE,5,6
5940,Halsted & Huron,41.89505791,-87.64762223,8,North Bound,TRUE,5,6
565,Chicago & Halsted,41.8963876,-87.64761686,8,North Bound,TRUE,5,6
565,Chicago & Halsted,41.8963876,-87.64761686,66,East Bound,TRUE,5,6
565,Chicago & Halsted,41.8963876,-87.64761686,132,North Bound,TRUE,5,6
15274,Halsted & Milwaukee/Grand (Blue Line),41.89144804,-87.64759541,8,North Bound,TRUE,5,6
15274,Halsted & Milwaukee/Grand (Blue Line),41.89144804,-87.64759541,132,North Bound,TRUE,5,6
30096,Grand/Milwaukee (Forest Pk-bound),41.891189,-87.647578,blue,Forest Park-bound,FALSE,5,6
30095,Grand/Milwaukee (O'Hare-bound),41.891189,-87.647578,blue,O'Hare-bound,FALSE,5,6
5936,Halsted & Hubbard,41.8903858,-87.64756322,8,North Bound,TRUE,5,6
5792,Halsted & Fulton Market,41.8869434,-87.64755249,8,South Bound,TRUE,5,6
5793,Halsted & Lake,41.88581719,-87.6475203,8,South Bound,TRUE,5,6
15351,Halsted & Randolph/Washington,41.88377239,-87.64745593,8,South Bound,TRUE,5,6
6347,Harrison & Halsted,41.87424644,-87.6474452,7,East Bound,TRUE,5,6
6347,Harrison & Halsted,41.87424644,-87.6474452,60,East Bound,TRUE,5,6
15356,Halsted & Lake,41.88611272,-87.64743984,8,North Bound,TRUE,5,6
15008,Halsted & Madison,41.88157975,-87.64738083,8,South Bound,TRUE,5,6
5933,Halsted & Randolph,41.88417577,-87.64738083,8,North Bound,TRUE,5,6
17277,Taylor & Halsted,41.86969665,-87.6473701,157,West Bound,TRUE,5,6
6701,Taylor & Halsted,41.86951289,-87.64736474,157,East Bound,TRUE,5,6
15352,Halsted & Monroe,41.88033762,-87.64733255,8,South Bound,TRUE,5,6
440,Halsted & Madison,41.8820071,-87.64731646,8,North Bound,TRUE,5,6
440,Halsted & Madison,41.8820071,-87.64731646,20,East Bound,TRUE,5,6
5799,Halsted & Jackson,41.87809294,-87.6472789,8,South Bound,TRUE,5,6
5931,Halsted & Monroe,41.88035759,-87.64725208,8,North Bound,TRUE,5,6
4638,Halsted & Harrison,41.87383102,-87.64721453,8,South Bound,TRUE,5,6
205,UIC-Halsted Blue Line Station,41.87550067,-87.64720917,8,South Bound,TRUE,5,6
204,Halsted & Jackson,41.87785728,-87.64719307,8,North Bound,TRUE,5,6
12757,Randolph & Halsted,41.88443536,-87.64717698,19,West Bound,TRUE,5,6
203,Halsted & Van Buren,41.87655117,-87.64715552,8,North Bound,TRUE,5,6
4639,Halsted & Polk,41.87193763,-87.64715016,8,South Bound,TRUE,5,6
4640,Halsted & Taylor,41.86989638,-87.64709651,8,South Bound,TRUE,5,6
202,Halsted & Harrison,41.87476571,-87.64709651,8,North Bound,TRUE,5,6
12754,Washington & Halsted,41.88312539,-87.64708042,20,East Bound,TRUE,5,6
88,Van Buren & Halsted,41.87672692,-87.64703751,126,West Bound,TRUE,5,6
64,Jackson & Halsted,41.87792918,-87.64697313,126,East Bound,TRUE,5,6
17366,Halsted & Roosevelt,41.86726383,-87.64695168,8,South Bound,TRUE,5,6
17366,Halsted & Roosevelt,41.86726383,-87.64695168,18,West Bound,TRUE,5,6
17366,Halsted & Roosevelt,41.86726383,-87.64695168,62,South Bound,TRUE,5,6
15310,Halsted & Rochford,41.86580969,-87.64689803,8,South Bound,TRUE,5,6
15310,Halsted & Rochford,41.86580969,-87.64689803,18,West Bound,TRUE,5,6
15310,Halsted & Rochford,41.86580969,-87.64689803,62,South Bound,TRUE,5,6
4618,Halsted & Polk,41.87177785,-87.6468873,8,North Bound,TRUE,5,6
5802,Halsted & Maxwell,41.86486688,-87.64687121,8,South Bound,TRUE,5,6
5802,Halsted & Maxwell,41.86486688,-87.64687121,18,West Bound,TRUE,5,6
5802,Halsted & Maxwell,41.86486688,-87.64687121,62,South Bound,TRUE,5,6
14777,Halsted & Roosevelt,41.86763136,-87.64687121,8,North Bound,TRUE,5,6
14487,Halsted & Taylor,41.86940503,-87.64683366,8,North Bound,TRUE,5,6
15311,Halsted & Rochford,41.8662012,-87.64681756,8,North Bound,TRUE,5,6
15311,Halsted & Rochford,41.8662012,-87.64681756,18,East Bound,TRUE,5,6
15311,Halsted & Rochford,41.8662012,-87.64681756,62,North Bound,TRUE,5,6
5804,Halsted & 14th Place,41.86238994,-87.6468122,8,South Bound,TRUE,5,6
5804,Halsted & 14th Place,41.86238994,-87.6468122,18,West Bound,TRUE,5,6
5804,Halsted & 14th Place,41.86238994,-87.6468122,62,South Bound,TRUE,5,6
5928,Halsted & Maxwell,41.86465515,-87.64677465,8,North Bound,TRUE,5,6
5928,Halsted & Maxwell,41.86465515,-87.64677465,18,East Bound,TRUE,5,6
5928,Halsted & Maxwell,41.86465515,-87.64677465,62,North Bound,TRUE,5,6
5806,Halsted & 16th Street,41.85972112,-87.64674246,8,South Bound,TRUE,5,6
5806,Halsted & 16th Street,41.85972112,-87.64674246,18,West Bound,TRUE,5,6
5806,Halsted & 16th Street,41.85972112,-87.64674246,62,South Bound,TRUE,5,6
5926,Halsted & 14th Place,41.86219817,-87.64672101,8,North Bound,TRUE,5,6
5926,Halsted & 14th Place,41.86219817,-87.64672101,18,East Bound,TRUE,5,6
5926,Halsted & 14th Place,41.86219817,-87.64672101,62,North Bound,TRUE,5,6
5924,Halsted & 16th Street,41.85980103,-87.646662,8,North Bound,TRUE,5,6
5924,Halsted & 16th Street,41.85980103,-87.646662,18,East Bound,TRUE,5,6
5924,Halsted & 16th Street,41.85980103,-87.646662,62,North Bound,TRUE,5,6
331,Roosevelt & Halsted,41.86726783,-87.64653862,12,West Bound,TRUE,5,6
5503,Milwaukee & Hubbard/Union,41.89029795,-87.64633477,56,South Bound,TRUE,5,6
14459,Roosevelt & Halsted,41.86706409,-87.64632404,12,East Bound,TRUE,5,6
14459,Roosevelt & Halsted,41.86706409,-87.64632404,18,East Bound,TRUE,5,6
14459,Roosevelt & Halsted,41.86706409,-87.64632404,62,North Bound,TRUE,5,6
17135,Milwaukee & Hubbard/Union,41.89031392,-87.64622748,56,North Bound,TRUE,5,6
612,700 W Chicago,41.89646347,-87.64616311,66,West Bound,TRUE,5,6
566,700 W Chicago,41.89640757,-87.64612019,66,East Bound,TRUE,5,6
739,Grand & Union,41.89116451,-87.64590025,65,East Bound,TRUE,5,6
5521,Milwaukee & Kinzie/Desplaines,41.88936748,-87.64468253,56,North Bound,TRUE,5,6
5504,Milwaukee & Kinzie/Desplaines,41.88927962,-87.64465034,56,South Bound,TRUE,5,6
15672,Grand & Desplaines,41.89125237,-87.64465034,65,West Bound,TRUE,5,6
13155,Desplaines & Harrison Terminal,41.87452605,-87.64436066,36,North Bound,TRUE,5,6
13155,Desplaines & Harrison Terminal,41.87452605,-87.64436066,36,South Bound,TRUE,5,6
13155,Desplaines & Harrison Terminal,41.87452605,-87.64436066,125,North Bound,TRUE,5,6
13155,Desplaines & Harrison Terminal,41.87452605,-87.64436066,125,South Bound,TRUE,5,6
13155,Desplaines & Harrison Terminal,41.87452605,-87.64436066,156,North Bound,TRUE,5,6
13155,Desplaines & Harrison Terminal,41.87452605,-87.64436066,156,South Bound,TRUE,5,6
5505,Desplaines & Fulton,41.88697136,-87.64433384,56,South Bound,TRUE,5,6
5506,Desplaines & Lake,41.88584115,-87.64430702,56,South Bound,TRUE,5,6
5507,Desplaines & Randolph,41.88486669,-87.6442641,56,South Bound,TRUE,5,6
5520,Fulton & Desplaines,41.88685954,-87.64406562,56,North Bound,TRUE,5,6
6348,Harrison & Desplaines,41.87433831,-87.6440388,7,East Bound,TRUE,5,6
6348,Harrison & Desplaines,41.87433831,-87.6440388,60,East Bound,TRUE,5,6
14209,Desplaines & Van Buren,41.87628755,-87.64398515,125,South Bound,TRUE,5,6
14209,Desplaines & Van Buren,41.87628755,-87.64398515,156,South Bound,TRUE,5,6
87,Van Buren & Desplaines,41.87675488,-87.64380813,126,West Bound,TRUE,5,6
65,Jackson & Desplaines,41.87796113,-87.64380813,126,East Bound,TRUE,5,6
741,530 W Grand,41.89122841,-87.64313221,65,East Bound,TRUE,5,6
442,Washington & Jefferson,41.88314536,-87.64285326,14,North Bound,TRUE,5,6
442,Washington & Jefferson,41.88314536,-87.64285326,14,South Bound,TRUE,5,6
442,Washington & Jefferson,41.88314536,-87.64285326,20,East Bound,TRUE,5,6
442,Washington & Jefferson,41.88314536,-87.64285326,56,South Bound,TRUE,5,6
772,530 W Grand,41.89132025,-87.64277816,65,West Bound,TRUE,5,6
567,Chicago & Larrabee,41.89646746,-87.64275134,66,East Bound,TRUE,5,6
5518,Jefferson & Lake,41.88557757,-87.64272451,56,North Bound,TRUE,5,6
5516,Jefferson & Washington,41.88304152,-87.64265478,14,North Bound,TRUE,5,6
5516,Jefferson & Washington,41.88304152,-87.64265478,56,North Bound,TRUE,5,6
6349,Harrison & Jefferson,41.87435029,-87.64263868,7,East Bound,TRUE,5,6
6349,Harrison & Jefferson,41.87435029,-87.64263868,36,North Bound,TRUE,5,6
6349,Harrison & Jefferson,41.87435029,-87.64263868,60,East Bound,TRUE,5,6
6349,Harrison & Jefferson,41.87435029,-87.64263868,125,North Bound,TRUE,5,6
6349,Harrison & Jefferson,41.87435029,-87.64263868,156,North Bound,TRUE,5,6
17275,Taylor & Jefferson,41.86974858,-87.64262795,157,West Bound,TRUE,5,6
611,Chicago & Larrabee,41.89652736,-87.6426065,66,West Bound,TRUE,5,6
456,Madison & Jefferson,41.88186332,-87.64257431,20,West Bound,TRUE,5,6
6703,Taylor & Jefferson,41.86968866,-87.64240265,157,East Bound,TRUE,5,6
86,Van Buren & Jefferson,41.87675088,-87.64232755,125,South Bound,TRUE,5,6
86,Van Buren & Jefferson,41.87675088,-87.64232755,126,West Bound,TRUE,5,6
310,Roosevelt & Jefferson,41.86712002,-87.64229536,12,East Bound,TRUE,5,6
310,Roosevelt & Jefferson,41.86712002,-87.64229536,18,East Bound,TRUE,5,6
310,Roosevelt & Jefferson,41.86712002,-87.64229536,62,North Bound,TRUE,5,6
6365,Harrison & Jefferson,41.87441021,-87.64226317,7,West Bound,TRUE,5,6
6365,Harrison & Jefferson,41.87441021,-87.64226317,36,South Bound,TRUE,5,6
6365,Harrison & Jefferson,41.87441021,-87.64226317,60,West Bound,TRUE,5,6
329,Roosevelt & Jefferson,41.86732376,-87.64203787,12,West Bound,TRUE,5,6
329,Roosevelt & Jefferson,41.86732376,-87.64203787,18,West Bound,TRUE,5,6
329,Roosevelt & Jefferson,41.86732376,-87.64203787,62,South Bound,TRUE,5,6
30222,Clinton (Harlem-54th/Cermak-bound),41.885678,-87.641782,green,Harlem/Lake-bound,FALSE,5,6
30221,Clinton (Loop-63rd-bound),41.885678,-87.641782,green,Ashland/63rd- or Cottage Grove-bound,FALSE,5,6
5022,Clinton & Randolph,41.88437945,-87.64129221,125,South Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,60,West Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,124,West Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,125,South Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,129,North Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,129,South Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,130,East Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,130,West Bound,TRUE,5,6
5023,Clinton & Washington,41.88329313,-87.64127612,157,West Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,60,West Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,124,West Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,125,South Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,129,South Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,130,East Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,132,South Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,157,West Bound,TRUE,5,6
5024,Clinton & Madison,41.88194719,-87.64122784,192,South Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,1,North Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,X28,North Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,60,West Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,124,West Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,125,South Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,129,South Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,130,East Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,151,South Bound,TRUE,5,6
5007,Clinton & Monroe,41.8806891,-87.64121175,157,West Bound,TRUE,5,6
14484,Jackson & Clinton,41.87798909,-87.64119029,126,East Bound,TRUE,5,6
4992,Clinton & Quincy,41.87871603,-87.64112055,60,West Bound,TRUE,5,6
4992,Clinton & Quincy,41.87871603,-87.64112055,124,East Bound,TRUE,5,6
4992,Clinton & Quincy,41.87871603,-87.64112055,124,West Bound,TRUE,5,6
4992,Clinton & Quincy,41.87871603,-87.64112055,125,South Bound,TRUE,5,6
4992,Clinton & Quincy,41.87871603,-87.64112055,129,South Bound,TRUE,5,6
4992,Clinton & Quincy,41.87871603,-87.64112055,130,East Bound,TRUE,5,6
4992,Clinton & Quincy,41.87871603,-87.64112055,157,West Bound,TRUE,5,6
6350,Harrison & Clinton,41.87436627,-87.64111519,7,East Bound,TRUE,5,6
6350,Harrison & Clinton,41.87436627,-87.64111519,36,North Bound,TRUE,5,6
6350,Harrison & Clinton,41.87436627,-87.64111519,60,East Bound,TRUE,5,6
6350,Harrison & Clinton,41.87436627,-87.64111519,125,North Bound,TRUE,5,6
6350,Harrison & Clinton,41.87436627,-87.64111519,156,North Bound,TRUE,5,6
6361,Clinton & Jackson,41.87815685,-87.64110446,60,West Bound,TRUE,5,6
6361,Clinton & Jackson,41.87815685,-87.64110446,157,West Bound,TRUE,5,6
6361,Clinton & Jackson,41.87815685,-87.64110446,192,South Bound,TRUE,5,6
6362,Clinton & Van Buren,41.87677485,-87.64105618,60,West Bound,TRUE,5,6
6362,Clinton & Van Buren,41.87677485,-87.64105618,125,South Bound,TRUE,5,6
6362,Clinton & Van Buren,41.87677485,-87.64105618,157,West Bound,TRUE,5,6
6363,Clinton Blue Line Station,41.87591608,-87.64104009,7,West Bound,TRUE,5,6
6363,Clinton Blue Line Station,41.87591608,-87.64104009,11,North Bound,TRUE,5,6
6363,Clinton Blue Line Station,41.87591608,-87.64104009,11,South Bound,TRUE,5,6
6363,Clinton Blue Line Station,41.87591608,-87.64104009,60,West Bound,TRUE,5,6
6363,Clinton Blue Line Station,41.87591608,-87.64104009,157,West Bound,TRUE,5,6
455,Madison & Clinton,41.88189128,-87.64103472,14,North Bound,TRUE,5,6
455,Madison & Clinton,41.88189128,-87.64103472,19,West Bound,TRUE,5,6
455,Madison & Clinton,41.88189128,-87.64103472,20,West Bound,TRUE,5,6
455,Madison & Clinton,41.88189128,-87.64103472,56,North Bound,TRUE,5,6
455,Madison & Clinton,41.88189128,-87.64103472,192,North Bound,TRUE,5,6
6364,Clinton & Harrison,41.87443817,-87.64098644,7,West Bound,TRUE,5,6
6364,Clinton & Harrison,41.87443817,-87.64098644,60,West Bound,TRUE,5,6
6364,Clinton & Harrison,41.87443817,-87.64098644,157,West Bound,TRUE,5,6
30085,Clinton (Forest Pk-bound),41.875539,-87.640984,blue,Forest Park-bound,FALSE,5,6
30084,Clinton (O'Hare-bound),41.875539,-87.640984,blue,O'Hare-bound,FALSE,5,6
6621,Clinton & Polk,41.87176586,-87.64088988,157,West Bound,TRUE,5,6
